Arbol,Cod_calle,Calle,Cod_Entre,Entre,Cod_Y,Y, Numero,Ajuste,Acera,Alineacion,Ordinal,Ancho Vereda,Distancia,CAP,Altura,Diametro Copa,EV,Int.Aerea,Int.Sub,Genero,Especie,Nombre científico
144808,2586,ESPINOLA DR ALFONSO,2328,DEAUVILLE,5656,PRADINES ALFEREZ CLEMENTE,1770,,P,,II - 4,,2,138,10,,4,N,N,62,8,Pinus radiata,
144809,2586,ESPINOLA DR ALFONSO,2328,DEAUVILLE,5656,PRADINES ALFEREZ CLEMENTE,1770,,P,,II - 5,,2,221,13,,2,N,N,62,2,Pinus halepensis,
144810,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1810,,P,,I - 2,,3,12,02/05/10,,2,N,N,39,1,Jacaranda ovalifolia,
144811,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1810,,P,,I - 1,,3,10,2,,2,N,N,39,1,Jacaranda ovalifolia,
144812,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1828,,P,,II - 5,,2,251,16,,2,N,N,64,2,Populus deltoides,
144813,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1828,,P,,II - 4,,2,135,4,,2,N,N,60,1,Phoenix canariensis,
144814,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1828,,P,,II - 3,,2,140,12,,2,N,N,25,2,Chorisia speciosa,
144815,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1828,,P,,I - 2,,4,29,3,,2,N,N,79,3,Hibiscus syriacus,
144816,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1828,,P,,I - 1,,4,30,3,,2,N,N,79,3,Hibiscus syriacus,
144817,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1846,,P,,I - 2,,4,228,14,,2,N,N,62,4,Pinus pinaster,
144818,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1846,,P,,I - 1,,4,171,13,,2,N,N,62,4,Pinus pinaster,
144819,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1803,,I,,1,,3,51,5,,2,N,N,10,2,Acacia dealbata,
144820,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1803,,I,,2,,3,105,6,,2,N,N,74,1,Taxodium distichum,
144821,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1825,,I,,1,,3,29,3,,1,N,N,88,1,Cordyline australis,
144823,2586,ESPINOLA DR ALFONSO,5656,PRADINES ALFEREZ CLEMENTE,1090,BOTTO APARICIO TTE. DE NAVIO MARIO,1845,,I,,1,,3,236,12,,2,N,N,28,1,Enterolobium contortisiliquum,
144824,2586,ESPINOLA DR ALFONSO,6165,MONES ROSES,1004,BLANCO ACEVEDO DR. EDUARDO,,S/N,P,,1,,3,84,10,,2,N,N,64,2,Populus deltoides,
144825,2586,ESPINOLA DR ALFONSO,6165,MONES ROSES,1004,BLANCO ACEVEDO DR. EDUARDO,,S/N,P,,2,,3,62,8,,2,N,N,64,2,Populus deltoides,
144826,2586,ESPINOLA DR ALFONSO,6165,MONES ROSES,1004,BLANCO ACEVEDO DR. EDUARDO,,S/N,P,,3,,3,38,4,,2,N,N,11,2,Acer negundo,
144827,2586,ESPINOLA DR ALFONSO,6165,MONES ROSES,1004,BLANCO ACEVEDO DR. EDUARDO,,S/N,P,,4,,3,30,4,,2,N,N,20,1,Casuarina cunninghamiana,
144828,2586,ESPINOLA DR ALFONSO,6165,MONES ROSES,1004,BLANCO ACEVEDO DR. EDUARDO,,S/N,P,,5,,3,62,8,,2,N,N,64,2,Populus deltoides,
144829,2586,ESPINOLA DR ALFONSO,6165,MONES ROSES,1004,BLANCO ACEVEDO DR. EDUARDO,,S/N,P,,6,,3,80,5,,2,N,N,20,1,Casuarina cunninghamiana,
144830,2586,ESPINOLA DR ALFONSO,6165,MONES ROSES,1004,BLANCO ACEVEDO DR. EDUARDO,,S/N,P,,7,,3,92,4,,2,N,N,20,1,Casuarina cunninghamiana,
144831,2586,ESPINOLA DR ALFONSO,6165,MONES ROSES,1004,BLANCO ACEVEDO DR. EDUARDO,,S/N,P,,8,,3,66,5,,2,N,N,20,1,Casuarina cunninghamiana,
144832,2586,ESPINOLA DR ALFONSO,6165,MONES ROSES,1004,BLANCO ACEVEDO DR. EDUARDO,,S/N,P,,9,,3,98,8,,2,N,N,31,6,Eucalyptus globulus ssp globulus,
144833,2586,ESPINOLA DR ALFONSO,6165,MONES ROSES,1004,BLANCO ACEVEDO DR. EDUARDO,1960,,P,,1,,3,130,6,,2,N,N,71,1,Schinus molle,
117315,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2751,,I,1,1,,7,194,6,2,3,N,N,11,2,Acer negundo,
118701,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2751,,I,1,2,,7,181,7,4,3,N,N,11,2,Acer negundo,
123412,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2765,,I,1,2,,7,79,6,2,2,N,N,35,3,Fraxinus lanceolata,
127080,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2767,,I,1,1,,7,155,7,4,2,N,N,11,2,Acer negundo,
127958,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2775,,I,1,1,,7,119,12,4,3,N,N,51,1,Melia azedarach,
127963,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2777,,I,1,1,,7,153,15,6,3,N,N,11,2,Acer negundo,
127972,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2791,,I,1,1,,7,149,8,4,2,N,S,11,2,Acer negundo,
129995,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2791,,I,1,3,,7,186,7,4,4,N,S,11,2,Acer negundo,
129999,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2793,,I,1,1,,7,157,7,4,3,N,S,11,2,Acer negundo,
144834,2589,ESPINOSA DIEGO,2651,EXODO,0,,2857,,I,,I,,6,100,3,,3,N,N,11,2,Acer negundo,
144835,2589,ESPINOSA DIEGO,2651,EXODO,0,,2858,,I,1,II - 2,,6,75,10,5,2,N,N,35,3,Fraxinus lanceolata,
144841,2589,ESPINOSA DIEGO,2651,EXODO,0,,2930,,I,1,I - 2,,6,147,10,5,3,N,N,11,2,Acer negundo,
144842,2589,ESPINOSA DIEGO,2651,EXODO,0,,2883,,I,1,I,,6,75,7,4,2,N,S,59,1,Persea americana,
144843,2589,ESPINOSA DIEGO,2651,EXODO,0,,0,N 3021,I,1,I,,6,74,5,2,2,N,N,64,1,Populus alba,
144845,2589,ESPINOSA DIEGO,2651,EXODO,0,,2897,,I,1,II - 2,,1,184,8,4,4,S,N,51,1,Melia azedarach,
144846,2589,ESPINOSA DIEGO,2651,EXODO,0,,2897,,I,1,II - 1,,1,157,10,5,4,S,N,51,1,Melia azedarach,
144847,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,S/N,P,1,1,,6,83,9,4,2,N,S,35,3,Fraxinus lanceolata,
144848,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2760,,P,1,1,,6,173,6,3,4,N,N,11,2,Acer negundo,
144849,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2762,,P,1,1,,6,145,9,4,3,N,S,25,2,Chorisia speciosa,
144850,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2746,,P,1,1,,6,220,6,3,3,N,N,11,2,Acer negundo,
144851,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2774,,P,1,3,,6,112,6,3,3,N,N,11,2,Acer negundo,
144852,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2774,,P,1,2,,6,127,6,3,2,N,N,11,2,Acer negundo,
144854,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2782,,P,1,2,,6,26,7,2,3,N,N,11,2,Acer negundo,
144855,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2782,,P,1,1,,6,218,7,4,1,N,S,51,1,Melia azedarach,
144856,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2764,,P,1,1,,6,155,7,4,2,N,S,11,2,Acer negundo,
144857,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2766,,P,1,1,,6,157,16,6,1,N,N,75,1,Tilia moltkei,
144858,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2778,,P,1,2,,6,141,6,3,3,N,S,51,1,Melia azedarach,
144859,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2778,,P,1,1,,6,132,7,3,1,N,S,51,1,Melia azedarach,
144860,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2818,,P,1,1,,6,44,7,2,2,N,N,11,2,Acer negundo,
144861,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2830,,P,1,1,,6,147,15,6,1,N,N,70,2,Salix babylonica,
144862,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2796,,P,1,1,,6,46,7,3,1,N,N,43,1,Ligustrum lucidum,
144863,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2800,,P,1,1,,6,74,6,2,2,N,N,11,2,Acer negundo,
144864,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2810,,P,1,1,,6,131,7,4,2,N,N,11,2,Acer negundo,
144866,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2922,,P,1,1,,6,125,7,3,2,N,N,11,2,Acer negundo,
144867,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2832,,P,1,1,,6,125,14,6,2,N,N,51,1,Melia azedarach,
144868,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2840,,P,1,1,,6,135,12,5,1,N,N,35,3,Fraxinus lanceolata,
144869,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2850,,P,1,1,,6,106,16,5,3,N,N,35,3,Fraxinus lanceolata,
144870,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2852,,P,1,1,,4,147,7,5,2,N,N,51,1,Melia azedarach,
144871,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2854,,P,1,1,,5,180,16,7,2,S,S,11,2,Acer negundo,
144872,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,0,S/N,P,1,1,,5,134,18,8,2,S,S,64,1,Populus alba,
144873,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2918,,P,1,3,,5,66,14,5,2,S,N,35,3,Fraxinus lanceolata,
144874,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2918,,P,1,2,,5,195,17,8,2,S,N,35,3,Fraxinus lanceolata,
144875,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2918,,P,1,1,,5,236,15,6,3,N,S,11,2,Acer negundo,
144876,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,0,N 3022,P,1,1,,6,163,14,6,3,N,S,11,2,Acer negundo,
144878,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2876,,P,1,1,,2,78,6,2,4,S,N,51,1,Melia azedarach,
144879,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2732,,P,1,2,,4,101,10,6,2,S,N,58,1,Peltophorum dubium,
144880,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2732,,P,1,1,,4,110,14,7,2,S,N,58,1,Peltophorum dubium,
144881,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,0,N 2943,P,1,1,,6,110,8,4,2,N,N,11,2,Acer negundo,
144882,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,0,1749,I,1,1,,4,65,9,5,2,N,N,70,2,Salix babylonica,
144884,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,0,1745,I,1,2,,4,132,12,5,3,S,S,51,1,Melia azedarach,
144886,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,2721,,I,1,1,,4,10,2,1,1,N,N,55,1,Nerium oleander,
144887,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,2721,,I,1,2,,4,5,03/05/10,1,2,N,N,35,1,Fraxinus americana,
144888,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,2725,,I,1,1,,4,101,13,6,2,N,N,15,1,Araucaria angustifolia,
144889,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2793,,I,1,2,,7,116,6,4,4,N,N,11,2,Acer negundo,
144890,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2809,,I,1,1,,5,133,10,5,4,N,S,11,2,Acer negundo,
144891,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2815,,I,1,1,,5,126,8,4,3,N,S,11,2,Acer negundo,
144892,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2827,,I,1,1,,5,82,5,2,2,N,N,11,2,Acer negundo,
144895,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2833,,I,1,2,,5,140,8,4,2,N,S,51,1,Melia azedarach,
144896,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2849,,I,1,1,,5,150,9,6,3,N,S,11,2,Acer negundo,
144897,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2849,,I,1,2,,5,173,7,4,4,N,N,11,2,Acer negundo,
245940,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,s/n,P,1,,,6,10,2,.5,1,N,N,35,3,Fraxinus lanceolata,
245941,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2850,,P,1,,,6,13,4,1,1,N,N,35,3,Fraxinus lanceolata,
245942,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2842,,P,1,,,6,6,3,1,1,N,N,35,2,Fraxinus excelsior,
245943,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2838,,P,1,,,6,5,.5,.1,1,N,N,51,1,Melia azedarach,
245944,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2832,,P,1,,,6,12,3,1,1,N,N,35,3,Fraxinus lanceolata,
245945,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2828,,P,1,,,6,9,2,.5,1,N,N,35,3,Fraxinus lanceolata,
245946,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2824,,P,1,,,6,8,4,1,1,N,N,35,3,Fraxinus lanceolata,
245947,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2922,,P,1,,,6,21,4,2,2,N,N,52,1,Morus alba,
245948,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2716,,P,1,,,6,8,3,.5,1,N,N,35,3,Fraxinus lanceolata,
245949,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2716,,P,1,,,6,9,2,.5,1,N,N,35,3,Fraxinus lanceolata,
245950,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2810,,P,1,,,6,8,3,.5,1,N,N,35,3,Fraxinus lanceolata,
245951,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2806,,P,1,,,6,6,3,.5,1,N,N,35,3,Fraxinus lanceolata,
245952,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2830,,P,1,,,6,6,2,.5,1,N,N,35,3,Fraxinus lanceolata,
245953,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2764,,P,1,,,6,18,3,01/05/10,1,N,N,75,1,Tilia moltkei,
245954,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2772,,P,1,,,6,39,6,2,1,N,N,35,3,Fraxinus lanceolata,
245955,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,2772,,P,1,,,6,8,2,.5,1,N,N,35,3,Fraxinus lanceolata,
245956,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,s/n,P,1,,,6,7,03/05/10,.5,1,N,N,35,3,Fraxinus lanceolata,
245957,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,s/n,P,1,,,6,8,02/05/10,.5,2,N,N,35,3,Fraxinus lanceolata,
245958,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,s/n,P,1,,,6,11,3,.4,2,N,N,35,3,Fraxinus lanceolata,
245959,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,s/n,P,1,,,6,7,03/05/10,.5,1,N,N,35,3,Fraxinus lanceolata,
245960,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,s/n,P,1,,,6,8,3,.5,1,N,N,35,3,Fraxinus lanceolata,
245961,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,s/n,P,1,,,6,10,01/05/10,.5,1,N,N,35,3,Fraxinus lanceolata,
245962,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,s/n,P,1,,,6,14,02/05/10,1,1,N,N,35,3,Fraxinus lanceolata,
245963,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,s/n,P,1,,,6,12,2,.5,1,N,N,35,3,Fraxinus lanceolata,
245964,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,4560,MONZONI,0,s/n,P,1,,,6,5,3,.5,1,N,N,35,3,Fraxinus lanceolata,
245965,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,2711,,I,1,,,4,5,2,1,1,N,N,35,3,Fraxinus lanceolata,
245966,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,2721,,I,1,,,4,5,1,.5,1,N,N,55,1,Nerium oleander,
245967,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,2723,,I,1,,,5,6,3,.5,2,N,N,35,3,Fraxinus lanceolata,
245968,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,1741,,I,1,,,5,27,5,2,2,N,N,35,3,Fraxinus lanceolata,
245969,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,1741,,I,1,,,5,24,3,2,1,N,N,71,1,Schinus molle,
245970,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,1741,,I,1,,,5,10,1,.5,1,N,N,51,1,Melia azedarach,
245971,2589,ESPINOSA DIEGO,1683,CARRASCO CAMINO,5362,PEREIRA ANTONIO L.,0,s/n,I,1,,,5,8,3,1,1,N,N,35,3,Fraxinus lanceolata,
245974,2589,ESPINOSA DIEGO,5362,PEREIRA ANTONIO L.,4878,MARTINEZ CUITIÑO VICENTE,2765,,I,1,,,6,41,5,2,2,N,N,75,1,Tilia moltkei,
245976,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2809,,I,1,,,5,3,1,.5,1,N,N,35,3,Fraxinus lanceolata,
245977,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2809,,I,1,,,5,8,3,1,1,N,N,35,3,Fraxinus lanceolata,
245978,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2827,,I,1,,,5,8,3,1,1,N,N,35,3,Fraxinus lanceolata,
245979,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2829,,I,1,,,5,4,03/05/10,1,2,N,N,35,3,Fraxinus lanceolata,
245980,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2831,,I,1,,,5,5,3,1,1,N,N,35,3,Fraxinus lanceolata,
245981,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2837,,I,2,,,1,35,4,2,2,S,N,71,1,Schinus molle,
245982,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2837,,I,1,,,5,14,04/05/10,1,1,N,N,35,3,Fraxinus lanceolata,
245983,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2839,,I,1,,,5,5,3,1,1,N,N,35,3,Fraxinus lanceolata,
245984,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2843,bis,I,1,,,5,7,3,.5,1,N,N,35,3,Fraxinus lanceolata,
245985,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2843,,I,1,,,5,9,3,.5,2,N,N,35,3,Fraxinus lanceolata,
245986,2589,ESPINOSA DIEGO,4878,MARTINEZ CUITIÑO VICENTE,4560,MONZONI,2849,,I,1,,,5,5,3,.5,1,N,N,35,3,Fraxinus lanceolata,
245987,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2870,,P,1,,,6,12,3,1,2,N,N,35,3,Fraxinus lanceolata,
245988,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2874,,P,1,,,6,10,1,1,1,N,N,43,3,Ligustrum ovalifolium,
245989,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2882,,P,1,,,6,10,3,1,2,N,N,35,3,Fraxinus lanceolata,
245990,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2878,,P,1,,,6,11,3,1,2,N,N,35,3,Fraxinus lanceolata,
245991,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2939,,P,1,,,6,9,3,1,2,N,N,35,3,Fraxinus lanceolata,
245992,2589,ESPINOSA DIEGO,4560,MONZONI,2651,EXODO,2901,,P,1,,,6,14,2,.5,1,N,N,35,3,Fraxinus lanceolata,
245993,2589,ESPINOSA DIEGO,2651,EXODO,0,,2857,,I,1,,,6,6,2,.5,2,N,N,35,2,Fraxinus excelsior,
245994,2589,ESPINOSA DIEGO,2651,EXODO,0,,2857,,I,1,,,6,5,2,.5,2,N,N,35,3,Fraxinus lanceolata,
245995,2589,ESPINOSA DIEGO,2651,EXODO,0,,2857,,I,1,,,6,4,3,1,2,N,N,35,3,Fraxinus lanceolata,
245996,2589,ESPINOSA DIEGO,2651,EXODO,0,,2861,,I,1,,,6,10,3,1,2,N,N,35,3,Fraxinus lanceolata,
245997,2589,ESPINOSA DIEGO,2651,EXODO,0,,2930,,I,1,,,6,5,02/05/10,.5,3,N,N,35,3,Fraxinus lanceolata,
245998,2589,ESPINOSA DIEGO,2651,EXODO,0,,0,n3021,I,1,,,6,37,9,4,2,S,N,35,3,Fraxinus lanceolata,
245999,2589,ESPINOSA DIEGO,2651,EXODO,0,,2897,,I,1,,,5,12,2,.4,2,N,N,35,3,Fraxinus lanceolata,
246000,2589,ESPINOSA DIEGO,2651,EXODO,0,,2897,,I,2,,,5,12,3,1,2,N,N,35,3,Fraxinus lanceolata,
144898,2649,ETNA,5905,REGULES DR. ELIAS,1683,CARRASCO CAMINO,5867,,I,,1,,4,32,3,,2,N,N,51,1,Melia azedarach,
144899,2649,ETNA,5905,REGULES DR. ELIAS,1683,CARRASCO CAMINO,5867,,I,,2,,4,76,5,,2,N,N,51,1,Melia azedarach,
144900,2649,ETNA,5905,REGULES DR. ELIAS,1683,CARRASCO CAMINO,5867,,I,,3,,4,67,4,,2,N,N,11,2,Acer negundo,
144901,2649,ETNA,5905,REGULES DR. ELIAS,1683,CARRASCO CAMINO,5869,,I,,1,,4,69,5,,2,N,N,51,1,Melia azedarach,
144902,2649,ETNA,5905,REGULES DR. ELIAS,1683,CARRASCO CAMINO,5871,,I,,1,,4,103,13,,2,N,N,31,7,Eucalyptus robusta,
144903,2649,ETNA,5905,REGULES DR. ELIAS,1683,CARRASCO CAMINO,,S/N,I,,1,,4,154,9,,4,N,N,51,1,Melia azedarach,
144904,2649,ETNA,5905,REGULES DR. ELIAS,1683,CARRASCO CAMINO,5883,,I,,1,,4,67,6,,2,N,N,21,1,Catalpa bignonioides,
144905,2649,ETNA,5905,REGULES DR. ELIAS,1683,CARRASCO CAMINO,5883,,I,,2,,4,64,4,,2,N,N,21,1,Catalpa bignonioides,
144906,2649,ETNA,5905,REGULES DR. ELIAS,1683,CARRASCO CAMINO,5899,,I,,1,,5,136,9,,2,N,N,70,2,Salix babylonica,
144907,2649,ETNA,5905,REGULES DR. ELIAS,1683,CARRASCO CAMINO,,N 6019,I,,1,,7,187,13,,2,N,N,70,3,Salix elegantissima,
144908,2649,ETNA,5640,POTENZA,1683,CARRASCO CAMINO,5908,,P,1,3,,3,105,9,8,2,S,N,35,3,Fraxinus lanceolata,
144909,2649,ETNA,5640,POTENZA,1683,CARRASCO CAMINO,5908,,P,1,2,,3,115,8,10,2,S,N,35,3,Fraxinus lanceolata,
144910,2649,ETNA,5640,POTENZA,1683,CARRASCO CAMINO,5908,,P,1,1,,3,117,8,10,2,S,N,35,3,Fraxinus lanceolata,
144911,2649,ETNA,5640,POTENZA,1683,CARRASCO CAMINO,5930,,P,1,1,,3,130,6,5,2,N,N,51,1,Melia azedarach,
144912,2649,ETNA,5640,POTENZA,1683,CARRASCO CAMINO,5938,,P,1,1,,3,110,8,04/05/10,2,N,N,51,1,Melia azedarach,
144913,2649,ETNA,5640,POTENZA,1683,CARRASCO CAMINO,5942,,P,1,1,,3,170,12,8,4,N,N,51,1,Melia azedarach,
